source,raw_file,source_match_id,date,season,competition,home_team,away_team,home_score,away_score,competition_id,season_id,match_week,competition_country,stadium,data_version,shot_fidelity_version,xy_fidelity_version,match_result,result_class,home_win,draw,away_win,goal_difference,total_goals,neutral
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901206,2016-04-09,2015/2016,Ligue 1,Toulouse,Bastia,4,0,7,27,33,France,Stadium de Toulouse,1.1.0,2,2,H,1,1,0,0,4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901205,2016-04-09,2015/2016,Ligue 1,Stade Malherbe Caen,Lorient,1,2,7,27,33,France,Stade Michel d''Ornano,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901204,2016-04-08,2015/2016,Ligue 1,Montpellier,Lyon,0,2,7,27,33,France,Stade de la Mosson ,1.1.0,2,2,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901203,2016-04-03,2015/2016,Ligue 1,Nantes,Lille,0,3,7,27,32,France,Stade de la Beaujoire - Louis Fonteneau,1.1.0,2,2,A,-1,0,0,1,-3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901202,2016-04-03,2015/2016,Ligue 1,Lorient,Lyon,1,3,7,27,32,France,Stade Yves Allainmat - du Moustoir,1.1.0,2,2,A,-1,0,0,1,-2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901201,2016-04-03,2015/2016,Ligue 1,Bastia,Olympique de Marseille,2,1,7,27,32,France,Stade Armand-Césari,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901200,2016-04-02,2015/2016,Ligue 1,Toulouse,Stade Malherbe Caen,2,0,7,27,32,France,Stadium de Toulouse,1.1.0,2,2,H,1,1,0,0,2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901198,2016-04-02,2015/2016,Ligue 1,Troyes,Angers,0,1,7,27,32,France,Stade de l''Aube,1.1.0,2,2,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901197,2016-04-02,2015/2016,Ligue 1,Guingamp,Montpellier,2,2,7,27,32,France,Stade du Roudourou,1.1.0,2,2,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901196,2016-04-02,2015/2016,Ligue 1,Paris Saint-Germain,OGC Nice,4,1,7,27,32,France,Parc des Princes ,1.1.0,2,2,H,1,1,0,0,3,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901195,2016-04-02,2015/2016,Ligue 1,Gazélec Ajaccio,Saint-Étienne,0,2,7,27,32,France,Stade Ange Casanova (Ajaccio),1.1.0,2,2,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901194,2016-04-01,2015/2016,Ligue 1,AS Monaco,Bordeaux,1,2,7,27,32,France,Stade Louis II,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901193,2016-03-20,2015/2016,Ligue 1,Paris Saint-Germain,AS Monaco,0,2,7,27,31,France,Parc des Princes ,1.1.0,2,2,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901192,2016-03-20,2015/2016,Ligue 1,Bordeaux,Bastia,1,1,7,27,31,France,Stade Matmut Atlantique,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901191,2016-03-20,2015/2016,Ligue 1,OGC Nice,Gazélec Ajaccio,3,0,7,27,31,France,Allianz Riviera ,1.1.0,2,2,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901189,2016-03-19,2015/2016,Ligue 1,Lille,Toulouse,1,0,7,27,31,France,Decathlon Arena – Stade Pierre-Mauroy,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901187,2016-03-19,2015/2016,Ligue 1,Angers,Lorient,5,1,7,27,31,France,Stade Raymond-Kopa,1.1.0,2,2,H,1,1,0,0,4,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901186,2016-03-19,2015/2016,Ligue 1,Lyon,Nantes,2,0,7,27,31,France,Groupama Stadium,1.1.0,2,2,H,1,1,0,0,2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901185,2016-03-19,2015/2016,Ligue 1,Stade de Reims,Guingamp,0,1,7,27,31,France,Stade Auguste-Delaune II ,1.1.0,2,2,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901183,2016-03-13,2015/2016,Ligue 1,Troyes,Paris Saint-Germain,0,9,7,27,30,France,Stade de l''Aube,1.1.0,2,2,A,-1,0,0,1,-9,9,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901181,2016-03-13,2015/2016,Ligue 1,Rennes,Lyon,2,2,7,27,30,France,NA,1.1.0,2,2,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901180,2016-03-12,2015/2016,Ligue 1,Guingamp,Saint-Étienne,2,0,7,27,30,France,Stade du Roudourou,1.1.0,2,2,H,1,1,0,0,2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901179,2016-03-12,2015/2016,Ligue 1,Gazélec Ajaccio,Stade Malherbe Caen,1,0,7,27,30,France,Stade Ange Casanova (Ajaccio),1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901177,2016-03-12,2015/2016,Ligue 1,Bastia,Lille,1,2,7,27,30,France,Stade Armand-Césari,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901176,2016-03-12,2015/2016,Ligue 1,Toulouse,Bordeaux,4,0,7,27,30,France,Stadium de Toulouse,1.1.0,2,2,H,1,1,0,0,4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901175,2016-03-12,2015/2016,Ligue 1,Montpellier,OGC Nice,0,2,7,27,30,France,Stade de la Mosson ,1.1.0,2,2,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901174,2016-03-11,2015/2016,Ligue 1,AS Monaco,Stade de Reims,2,2,7,27,30,France,Stade Louis II,1.1.0,2,2,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901173,2016-03-09,2015/2016,Ligue 1,Gazélec Ajaccio,Olympique de Marseille,1,1,7,27,28,France,Stade Ange Casanova (Ajaccio),1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901172,2016-03-09,2015/2016,Ligue 1,Bastia,Nantes,0,0,7,27,27,France,Stade Armand-Césari,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901171,2016-03-06,2015/2016,Ligue 1,Lyon,Guingamp,5,1,7,27,29,France,Groupama Stadium,1.1.0,2,2,H,1,1,0,0,4,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901167,2016-03-05,2015/2016,Ligue 1,Bastia,Lorient,0,0,7,27,29,France,Stade Armand-Césari,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901165,2016-03-05,2015/2016,Ligue 1,Bordeaux,Gazélec Ajaccio,1,1,7,27,29,France,Stade Matmut Atlantique,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901164,2016-03-05,2015/2016,Ligue 1,Angers,Saint-Étienne,0,0,7,27,29,France,Stade Raymond-Kopa,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901163,2016-03-05,2015/2016,Ligue 1,OGC Nice,Troyes,2,1,7,27,29,France,Allianz Riviera ,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901161,2016-02-28,2015/2016,Ligue 1,Saint-Étienne,Stade Malherbe Caen,1,2,7,27,28,France,Stade Geoffroy-Guichard ,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901160,2016-02-28,2015/2016,Ligue 1,Nantes,AS Monaco,0,0,7,27,28,France,Stade de la Beaujoire - Louis Fonteneau,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901159,2016-02-28,2015/2016,Ligue 1,Lyon,Paris Saint-Germain,2,1,7,27,28,France,Groupama Stadium,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901158,2016-02-27,2015/2016,Ligue 1,Toulouse,Rennes,1,2,7,27,28,France,Stadium de Toulouse,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901157,2016-02-27,2015/2016,Ligue 1,Stade de Reims,Bordeaux,4,1,7,27,28,France,Stade Auguste-Delaune II ,1.1.0,2,2,H,1,1,0,0,3,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901156,2016-02-27,2015/2016,Ligue 1,Guingamp,Angers,2,2,7,27,28,France,Stade du Roudourou,1.1.0,2,2,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901155,2016-02-27,2015/2016,Ligue 1,Montpellier,Lille,3,0,7,27,28,France,Stade de la Mosson ,1.1.0,2,2,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901154,2016-02-27,2015/2016,Ligue 1,Troyes,Lorient,0,1,7,27,28,France,Stade de l''Aube,1.1.0,2,2,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901153,2016-02-26,2015/2016,Ligue 1,OGC Nice,Bastia,0,2,7,27,28,France,Allianz Riviera ,1.1.0,2,2,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901151,2016-02-21,2015/2016,Ligue 1,Lille,Lyon,1,0,7,27,27,France,Decathlon Arena – Stade Pierre-Mauroy,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901149,2016-02-20,2015/2016,Ligue 1,AS Monaco,Troyes,3,1,7,27,27,France,Stade Louis II,1.1.0,2,2,H,1,1,0,0,2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901148,2016-02-20,2015/2016,Ligue 1,Lorient,Guingamp,4,3,7,27,27,France,Stade Yves Allainmat - du Moustoir,1.1.0,2,2,H,1,1,0,0,1,7,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901147,2016-02-20,2015/2016,Ligue 1,Toulouse,Gazélec Ajaccio,1,1,7,27,27,France,Stadium de Toulouse,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901146,2016-02-20,2015/2016,Ligue 1,Paris Saint-Germain,Stade de Reims,4,1,7,27,27,France,Parc des Princes ,1.1.0,2,2,H,1,1,0,0,3,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901145,2016-02-20,2015/2016,Ligue 1,Angers,Montpellier,2,3,7,27,27,France,Stade Raymond-Kopa,1.1.0,2,2,A,-1,0,0,1,-1,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3901144,2016-02-19,2015/2016,Ligue 1,Bordeaux,OGC Nice,0,0,7,27,27,France,Stade Matmut Atlantique,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900602,2016-01-30,2015/2016,Ligue 1,Lorient,Stade de Reims,2,0,7,27,23,France,Stade Yves Allainmat - du Moustoir,1.1.0,2,2,H,1,1,0,0,2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3829518,2015-10-25,2015/2016,Ligue 1,Lille,Olympique de Marseille,1,2,7,27,11,France,Decathlon Arena – Stade Pierre-Mauroy,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3829479,2015-09-23,2015/2016,Ligue 1,Lorient,Stade Malherbe Caen,2,0,7,27,7,France,Stade Yves Allainmat - du Moustoir,1.1.0,2,2,H,1,1,0,0,2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3829478,2015-09-23,2015/2016,Ligue 1,Gazélec Ajaccio,Rennes,1,1,7,27,7,France,Stade Ange Casanova (Ajaccio),1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3829519,2015-10-25,2015/2016,Ligue 1,Paris Saint-Germain,Saint-Étienne,4,1,7,27,11,France,Parc des Princes ,1.1.0,2,2,H,1,1,0,0,3,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3829416,2015-08-08,2015/2016,Ligue 1,OGC Nice,AS Monaco,1,2,7,27,1,France,Allianz Riviera ,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3829459,2015-09-12,2015/2016,Ligue 1,OGC Nice,Guingamp,0,1,7,27,5,France,Allianz Riviera ,1.1.0,2,2,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900636,2016-02-13,2015/2016,Ligue 1,Nantes,Lorient,2,1,7,27,26,France,Stade de la Beaujoire - Louis Fonteneau,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900633,2016-02-13,2015/2016,Ligue 1,Gazélec Ajaccio,Troyes,2,3,7,27,26,France,Stade Ange Casanova (Ajaccio),1.1.0,2,2,A,-1,0,0,1,-1,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900628,2016-02-07,2015/2016,Ligue 1,Lille,Rennes,1,1,7,27,25,France,Decathlon Arena – Stade Pierre-Mauroy,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900627,2016-02-07,2015/2016,Ligue 1,Bordeaux,Saint-Étienne,1,4,7,27,25,France,Stade Matmut Atlantique,1.1.0,2,2,A,-1,0,0,1,-3,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900625,2016-02-06,2015/2016,Ligue 1,AS Monaco,OGC Nice,1,0,7,27,25,France,Stade Louis II,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900624,2016-02-06,2015/2016,Ligue 1,Angers,Lyon,0,3,7,27,25,France,Stade Raymond-Kopa,1.1.0,2,2,A,-1,0,0,1,-3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900616,2016-02-03,2015/2016,Ligue 1,Lyon,Bordeaux,3,0,7,27,24,France,Groupama Stadium,1.1.0,2,2,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900617,2016-02-03,2015/2016,Ligue 1,Stade de Reims,Angers,2,1,7,27,24,France,Stade Auguste-Delaune II ,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900609,2016-01-31,2015/2016,Ligue 1,Bordeaux,Rennes,4,0,7,27,23,France,Stade Matmut Atlantique,1.1.0,2,2,H,1,1,0,0,4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900604,2016-01-30,2015/2016,Ligue 1,Angers,AS Monaco,3,0,7,27,23,France,Stade Raymond-Kopa,1.1.0,2,2,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900605,2016-01-30,2015/2016,Ligue 1,Bastia,Lyon,1,0,7,27,23,France,Stade Armand-Césari,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900603,2016-01-30,2015/2016,Ligue 1,Toulouse,Guingamp,1,2,7,27,23,France,Stadium de Toulouse,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900606,2016-01-30,2015/2016,Ligue 1,Troyes,Nantes,0,1,7,27,23,France,Stade de l''Aube,1.1.0,2,2,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900600,2016-01-29,2015/2016,Ligue 1,Olympique de Marseille,Lille,1,1,7,27,23,France,Orange Vélodrome,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900598,2016-01-24,2015/2016,Ligue 1,AS Monaco,Toulouse,4,0,7,27,22,France,Stade Louis II,1.1.0,2,2,H,1,1,0,0,4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900597,2016-01-24,2015/2016,Ligue 1,Lyon,Olympique de Marseille,1,1,7,27,22,France,Groupama Stadium,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900599,2016-01-24,2015/2016,Ligue 1,Stade de Reims,Saint-Étienne,1,1,7,27,22,France,Stade Auguste-Delaune II ,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900592,2016-01-23,2015/2016,Ligue 1,Montpellier,Stade Malherbe Caen,1,2,7,27,22,France,Stade de la Mosson ,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900595,2016-01-23,2015/2016,Ligue 1,OGC Nice,Lorient,2,1,7,27,22,France,Allianz Riviera ,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900593,2016-01-23,2015/2016,Ligue 1,Lille,Troyes,1,3,7,27,22,France,Decathlon Arena – Stade Pierre-Mauroy,1.1.0,2,2,A,-1,0,0,1,-2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900590,2016-01-22,2015/2016,Ligue 1,Rennes,Gazélec Ajaccio,1,0,7,27,22,France,Roazhon Park,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900588,2016-01-17,2015/2016,Ligue 1,Lorient,AS Monaco,0,2,7,27,21,France,Stade Yves Allainmat - du Moustoir,1.1.0,2,2,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900586,2016-01-16,2015/2016,Ligue 1,Guingamp,Nantes,2,2,7,27,21,France,Stade du Roudourou,1.1.0,2,2,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900584,2016-01-16,2015/2016,Ligue 1,Bastia,Montpellier,1,0,7,27,21,France,Stade Armand-Césari,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900582,2016-01-16,2015/2016,Ligue 1,Gazélec Ajaccio,Stade de Reims,2,2,7,27,21,France,Stade Ange Casanova (Ajaccio),1.1.0,2,2,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900583,2016-01-16,2015/2016,Ligue 1,Troyes,Rennes,2,4,7,27,21,France,Stade de l''Aube,1.1.0,2,2,A,-1,0,0,1,-2,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900585,2016-01-16,2015/2016,Ligue 1,Toulouse,Paris Saint-Germain,0,1,7,27,21,France,Stadium de Toulouse,1.1.0,2,2,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900570,2016-01-08,2015/2016,Ligue 1,Paris Saint-Germain,Bastia,2,0,7,27,20,France,Parc des Princes ,1.1.0,2,2,H,1,1,0,0,2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900567,2015-12-20,2015/2016,Ligue 1,Bordeaux,Olympique de Marseille,1,1,7,27,19,France,Stade Matmut Atlantique,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900568,2015-12-20,2015/2016,Ligue 1,Gazélec Ajaccio,Lyon,2,1,7,27,19,France,Stade Ange Casanova (Ajaccio),1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900549,2015-12-06,2015/2016,Ligue 1,Saint-Étienne,Rennes,1,1,7,27,17,France,Stade Geoffroy-Guichard ,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900548,2015-12-06,2015/2016,Ligue 1,Bordeaux,Guingamp,1,0,7,27,17,France,Stade Matmut Atlantique,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900547,2015-12-06,2015/2016,Ligue 1,Olympique de Marseille,Montpellier,2,2,7,27,17,France,Orange Vélodrome,1.1.0,2,2,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900545,2015-12-05,2015/2016,Ligue 1,Lyon,Angers,0,2,7,27,17,France,Stade de Gerland,1.1.0,2,2,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900546,2015-12-05,2015/2016,Ligue 1,Gazélec Ajaccio,Nantes,1,1,7,27,17,France,Stade Ange Casanova (Ajaccio),1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/7_27.json,3900544,2015-12-05,2015/2016,Ligue 1,Toulouse,Lorient,2,3,7,27,17,France,Stadium de Toulouse,1.1.0,2,2,A,-1,0,0,1,-1,5,NA
