source,dataset,url,local_path,downloaded_at,notes
StatsBomb Open Data,events_19778,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19778.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19778.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19779,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19779.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19779.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19780,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19780.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19780.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19781,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19781.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19781.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19782,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19782.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19782.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19783,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19783.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19783.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19784,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19784.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19784.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19785,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19785.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19785.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19786,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19786.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19786.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19787,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19787.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19787.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19788,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19788.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19788.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19789,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19789.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19789.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19790,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19790.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19790.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19791,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19791.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19791.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19792,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19792.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19792.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19793,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19793.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19793.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19794,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19794.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19794.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19795,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19795.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19795.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19796,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19796.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19796.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19797,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19797.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19797.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19798,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19798.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19798.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19799,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19799.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19799.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19800,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19800.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19800.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19801,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19801.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19801.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19802,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19802.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19802.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19803,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19803.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19803.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19804,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19804.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19804.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19805,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19805.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19805.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19806,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19806.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19806.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19807,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19807.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19807.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19808,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19808.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19808.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19809,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19809.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19809.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19810,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19810.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19810.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19811,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19811.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19811.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19813,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19813.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19813.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19814,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19814.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19814.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19815,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19815.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19815.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19816,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19816.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19816.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19817,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19817.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19817.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19818,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19818.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19818.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19819,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19819.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19819.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19820,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19820.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19820.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19821,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19821.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19821.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_19822,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/19822.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/19822.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275026,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275026.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275026.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275027,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275027.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275027.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275028,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275028.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275028.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275029,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275029.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275029.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275030,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275030.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275030.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275033,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275033.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275033.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275034,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275034.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275034.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275036,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275036.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275036.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275037,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275037.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275037.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275038,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275038.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275038.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275040,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275040.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275040.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275041,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275041.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275041.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_2275042,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/2275042.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/2275042.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
